ID,Class,ScoreTag,Agreement,Irony,Confidence,Subjectivity,Fear,Excited,Bored,Happy,Angry,Sad
3862,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.120174345,0.1628589405,0.0464488627,0.2142759717,0.2363845652,0.2198573149
4350,?,N,DISAGREEMENT,NONIRONIC,86,OBJECTIVE,0.1020841973,0.1886675901,0.0,0.3593456986,0.2051448655,0.1447576485
308,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.0889616186,0.514113555,0.0351866107,0.2226749874,0.0982232168,0.0408400115
5115,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1905624098,0.2728994993,0.0510519919,0.3020383787,0.1130553735,0.0703923468
2532,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1233594998,0.1601456697,0.0811569669,0.1433797208,0.3743233884,0.1176347543
569,?,P,DISAGREEMENT,NONIRONIC,91,OBJECTIVE,0.1271455541,0.1790889707,0.0478603586,0.1208840863,0.421142038,0.1038789924
927,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1121388224,0.3456066968,0.0,0.2108569512,0.1881428884,0.1432546412
4672,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1320713224,0.3087648589,0.0297558441,0.3009283361,0.1375121246,0.0909675139
2030,?,P,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.2652442875,0.1167730222,0.072470774,0.1477033986,0.1079255314,0.2898829863
3067,?,P+,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1418527787,0.3414925386,0.0287844251,0.2213220754,0.1597707868,0.1067773953
4370,?,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.1428036066,0.2638911552,0.0,0.2365443521,0.2082347673,0.1485261188
4908,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1218788607,0.4375601576,0.0424248867,0.2165413962,0.1112985186,0.0702961801
2514,?,P,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.1937371884,0.0753902861,0.0652940474,0.1038065925,0.465529418,0.0962424676
2300,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.0749883,0.4005029841,0.0219131789,0.2804640538,0.2020646708,0.0200668124
3940,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.2427598152,0.1418559315,0.0447202367,0.2341042032,0.1505116972,0.1860481162
1972,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1664692124,0.1552542309,0.1009656129,0.1354813414,0.3178728238,0.1239567787
5158,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1124224307,0.2133463843,0.0328523196,0.3022473584,0.213808975,0.1253225321
1810,?,P,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.1887430639,0.2405335887,0.1005615843,0.1202230617,0.1642072324,0.1857314691
3632,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.2055047824,0.2702343986,0.024241905,0.1569066785,0.1953244452,0.1477877901
4703,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.2085790211,0.1455851053,0.0278067886,0.3073545933,0.1095066021,0.2011678896
2457,?,N,AGREEMENT,NONIRONIC,92,OBJECTIVE,0.110783613,0.3033836386,0.0360560463,0.3496270738,0.1125725317,0.0875770966
1564,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1959754442,0.2516310131,0.0355134758,0.1143639352,0.2236200456,0.1788960861
1184,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.4098527848,0.1641165577,0.0313992312,0.1280087883,0.0867277546,0.1798948834
2210,?,P,AGREEMENT,NONIRONIC,97,OBJECTIVE,0.2285257227,0.135518805,0.080456983,0.1016695105,0.3257585787,0.1280704002
1681,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1516147921,0.241818232,0.03681927,0.2317587137,0.2129523372,0.1250366551
3918,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1127739798,0.3294518613,0.0320209574,0.3281132855,0.0757736033,0.1218663127
3078,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.160645755,0.0989620246,0.0928746742,0.2028539249,0.2071427562,0.2375208651
3405,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1867542587,0.1909914139,0.0314279245,0.2317760801,0.111539243,0.2475110798
4092,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1762951537,0.1887782147,0.0348962859,0.2903177285,0.1992235806,0.1104890366
4980,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1466456709,0.3129638468,0.0326415919,0.3360729976,0.0996535915,0.0720223014
3114,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.162868636,0.3000602126,0.0514590553,0.2440527968,0.1322274541,0.1093318451
1157,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1538617003,0.157756084,0.0,0.2631096603,0.1086836133,0.3165889421
4188,?,P,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.2145721362,0.2923043038,0.0137905747,0.406445046,0.039004104,0.0338838353
2574,?,NEU,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.099658663,0.1040914487,0.0409352651,0.1360504855,0.4633586219,0.1559055157
4796,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1507070938,0.4475569425,0.0484232758,0.1973514838,0.0996342999,0.0563269042
1503,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1011486236,0.5241860063,0.037812832,0.1904302261,0.1150207699,0.031401542
4679,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1458482325,0.2913221693,0.0656979298,0.2043221738,0.188161098,0.1046483966
1795,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1087049697,0.4041821326,0.0521224669,0.2561817543,0.1230732565,0.0557354199
4234,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1913281707,0.1297064243,0.0832196234,0.0876521813,0.2680708247,0.2400227756
3485,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1579675919,0.2968201528,0.0256752617,0.342755914,0.101135138,0.0756459415
2897,?,P,DISAGREEMENT,NONIRONIC,89,SUBJECTIVE,0.0772215039,0.2413585597,0.1671182359,0.2415216398,0.215908218,0.0568718426
2275,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1340924842,0.2619249855,0.0184088239,0.3910938291,0.1356402961,0.0588395811
3539,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1638264968,0.4561467227,0.0555896974,0.1855070902,0.0850415032,0.0538884897
499,?,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1048926297,0.3728697218,0.0135165314,0.3838378334,0.0818381029,0.0430451808
3263,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1964512253,0.1332710784,0.0417425318,0.1297769143,0.2697608795,0.2289973707
5058,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1220164471,0.3881814259,0.0527064658,0.2029876838,0.1421990087,0.0919089687
4222,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.17565659,0.1649035897,0.072917561,0.1198812931,0.3160956437,0.1505453226
1635,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.2148222222,0.1626362003,0.0474939585,0.1716408359,0.2447894099,0.158617373
3216,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1078408893,0.216710658,0.0268338052,0.242508029,0.295458786,0.1106478325
2400,?,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.1401552078,0.1955283098,0.0773749357,0.3191575253,0.1725487117,0.0952353097
3991,?,N,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1895114236,0.1469494967,0.0276921084,0.0926087551,0.2370450741,0.3061931421
2320,?,N,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.2352079845,0.2288938708,0.0,0.2339725492,0.1636115605,0.138314035
5132,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1466794564,0.1985812786,0.0531272131,0.1803718652,0.3419208161,0.0793193706
5090,?,N,DISAGREEMENT,NONIRONIC,92,OBJECTIVE,0.172634294,0.1080541926,0.0,0.1295152237,0.3174294162,0.2723668735
146,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1601522409,0.1322487286,0.0243822651,0.1733067016,0.3121570351,0.1977530288
2371,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.3547946143,0.2019061542,0.0173583542,0.222025268,0.0644353204,0.139480289
2754,?,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1798100788,0.2610580661,0.0,0.2073911435,0.2329031516,0.11883756
2861,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.0681039725,0.254915295,0.0140616787,0.5498715053,0.0697124464,0.0433351022
2633,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2113068577,0.1359623594,0.0351108516,0.2887231112,0.0778894691,0.251007351
3277,?,NEU,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.1535263549,0.4059596645,0.0458663071,0.1789652293,0.1412566231,0.074425821
955,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1467756731,0.1607735321,0.0396241787,0.1649426558,0.3503199746,0.1375639858
1448,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1882458753,0.0861940037,0.0563328561,0.1062930322,0.2887806759,0.2741535569
5092,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1211948843,0.0418072995,0.0444504316,0.0348706912,0.4628547809,0.2948219125
1473,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1605697145,0.3112338444,0.0448438111,0.2191388483,0.1737378477,0.090475934
2739,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1949186432,0.2922417399,0.0270304003,0.3067616654,0.106452359,0.0725951923
4177,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1277416139,0.2471131753,0.0530844498,0.136336586,0.1562869378,0.2794372372
4925,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.2343440786,0.1548697518,0.0563974469,0.187871119,0.2078459426,0.158671661
481,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1263044011,0.22734017,0.0,0.4835742341,0.1001831765,0.0625980183
15,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1690082785,0.188490484,0.0366396925,0.2566400417,0.2589091906,0.0903123126
2635,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.2283268541,0.229555408,0.0125509233,0.4330682653,0.048796504,0.0477020453
4219,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1283100937,0.1116046008,0.1071785918,0.150972401,0.2925575665,0.2093767462
4885,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.2050733355,0.2687157437,0.0509233311,0.2464175531,0.1326485152,0.0962215214
3519,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1289189483,0.2583516203,0.0722699818,0.1714509181,0.3085037742,0.0605047573
3368,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1221498226,0.2504412016,0.0201088113,0.2828144586,0.2561852734,0.0683004325
644,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1563139785,0.2732197501,0.0665023541,0.2817410172,0.130860219,0.091362681
2551,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2103653992,0.0274238193,0.2499256118,0.0183895233,0.1917407114,0.302154935
4920,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.227182691,0.2253449448,0.0813633501,0.1213550916,0.1950778836,0.149676039
1090,?,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1145412179,0.1800615435,0.0,0.3995437621,0.2010004392,0.1048530374
1720,?,N,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.458374442,0.2418191379,0.0138379093,0.0532031998,0.1017328899,0.1310324211
292,?,P,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.1466856222,0.1307029936,0.0319122146,0.0738787321,0.4413305921,0.1754898453
2703,?,N,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.2158191595,0.3089738063,0.0,0.2327148251,0.1352057421,0.107286467
3902,?,P,DISAGREEMENT,NONIRONIC,91,OBJECTIVE,0.1906413403,0.0509001699,0.0749708556,0.0527843189,0.3039624153,0.3267409
4019,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.2643036871,0.2751403173,0.0270586876,0.1449010127,0.1088414215,0.1797548738
2762,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.091784631,0.0702210146,0.0294457995,0.1225224306,0.552188173,0.1338379513
3666,?,NEU,DISAGREEMENT,NONIRONIC,86,OBJECTIVE,0.1685708764,0.327831399,0.1544658491,0.1972971224,0.0917746025,0.0600601505
4444,?,P+,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1249897352,0.3692760015,0.1025192317,0.251795763,0.0670986628,0.0843206058
2347,?,P,DISAGREEMENT,IRONIC,81,SUBJECTIVE,0.2519922236,0.1359326132,0.0390127485,0.1302351658,0.2266031153,0.2162241336
4509,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.5046103017,0.1237175596,0.0200333671,0.1298774813,0.0616332223,0.1601280679
3970,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1361118813,0.3372664573,0.0406571777,0.2748451609,0.1571357629,0.0539835599
2339,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.2093699858,0.1023954017,0.0500487905,0.1518880552,0.2852082946,0.2010894722
3740,?,P,DISAGREEMENT,NONIRONIC,84,SUBJECTIVE,0.1197089485,0.323980351,0.0493758972,0.2944354278,0.1577766503,0.0547227253
4115,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1663929792,0.2003098667,0.1917080086,0.1515380261,0.1899263165,0.1001248028
1960,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2417217841,0.1316403714,0.070046557,0.109136257,0.2548873862,0.1925676443
4300,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.2409833077,0.1397191065,0.0884364288,0.1425678594,0.16115385,0.2271394476
2826,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.0672601813,0.3319874945,0.0196709101,0.3887035317,0.1666111365,0.025766746
4068,?,P+,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1874981177,0.2558209147,0.0282962502,0.2168438326,0.2104081866,0.1011326982
2595,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1653513779,0.1240896779,0.0461304611,0.1154374419,0.3173515902,0.2316394511
4660,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.084742093,0.5820507466,0.0224442035,0.2139526378,0.0725492485,0.0242610706
5060,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1543187974,0.4102128505,0.0714647772,0.1957932484,0.1071314121,0.0610789144
792,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.0655528833,0.4459761269,0.0249964685,0.3300457641,0.1001370369,0.0332917204
1941,?,P,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.1067139234,0.406357932,0.0,0.2358541522,0.1612634164,0.089810576
562,?,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1583811414,0.3417339459,0.0254188692,0.2734142843,0.1148296335,0.0862221257
4357,?,N,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.3387562951,0.0765716779,0.0263757462,0.0634059584,0.1988900087,0.2960003137
3487,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1230683809,0.3833559222,0.0397200496,0.2720219069,0.1198348012,0.0619989392
3890,?,NEU,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.2337913358,0.0533681942,0.04313018,0.0303565999,0.3332543014,0.3060993886
2985,?,NONE,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.0977936694,0.1646646867,0.0450207845,0.3417784778,0.2089526957,0.1417896858
1544,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2017790198,0.1354460185,0.04353937,0.2791964159,0.0799929869,0.2600461889
1227,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1015106603,0.2423324915,0.0469575653,0.2998479265,0.2169121651,0.0924391913
294,?,P+,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2168141672,0.3102014985,0.0419418396,0.2098433247,0.083076156,0.138123014
2959,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1509276488,0.1656785875,0.0,0.3973717772,0.1133736987,0.1726482879
2122,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1307516762,0.4964831797,0.0559869119,0.1662544494,0.1186485194,0.0318752634
1615,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.0971253807,0.5975989405,0.0172025401,0.2052634171,0.0699138051,0.0128959164
593,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1450341079,0.1218781092,0.1166954616,0.0905715197,0.3956072645,0.130213537
386,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1687464424,0.1582389851,0.0687390424,0.111933139,0.3787611337,0.1135812574
3646,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1701880074,0.2895144886,0.0423652421,0.2376381954,0.1171118582,0.1431822083
238,?,P,DISAGREEMENT,NONIRONIC,91,OBJECTIVE,0.0769886177,0.4164618982,0.0166451978,0.245962896,0.2172895846,0.0266518057
2601,?,P,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.1785329755,0.1829781355,0.0607198283,0.1714495913,0.272778194,0.1335412754
2824,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1329406538,0.268458714,0.0379939407,0.1727842585,0.2886974302,0.0991250029
279,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1656850272,0.1762332125,0.0333758303,0.1778559376,0.2179069747,0.2289430177
665,?,P,AGREEMENT,NONIRONIC,98,SUBJECTIVE,0.1128312457,0.414130762,0.065566092,0.1902247135,0.150512573,0.0667346138
1597,?,P+,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1252273255,0.268543157,0.0,0.5304636003,0.0467273236,0.0290385935
4264,?,P+,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.082892211,0.4290449387,0.0232961635,0.3514816213,0.075638937,0.0376461285
4647,?,N,DISAGREEMENT,IRONIC,84,SUBJECTIVE,0.0692408467,0.456486193,0.0,0.3580123072,0.0880705149,0.0281901383
2983,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1777773285,0.1850898331,0.1646677575,0.0973363052,0.2083201347,0.1668086411
5079,?,P,AGREEMENT,NONIRONIC,92,SUBJECTIVE,0.1644816846,0.1770225967,0.0610241346,0.3223476428,0.1534438971,0.1216800443
3866,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1772111134,0.2646730285,0.0,0.2129839901,0.2562582404,0.0888736275
2752,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1293827249,0.3671035798,0.0449777946,0.2734370021,0.1156323528,0.0694665458
4806,?,P+,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.0838117851,0.2218619851,0.0,0.5283997596,0.1053587213,0.0605677489
1478,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.112535819,0.4026221485,0.0571766654,0.2095458425,0.1462987997,0.0718207249
1702,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1916066753,0.3066277853,0.0328988479,0.171836304,0.1910784479,0.1059519396
4405,?,N,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.2201617566,0.1220012884,0.0254918726,0.094530738,0.3160549539,0.2217593905
1660,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2017790198,0.1354460185,0.04353937,0.2791964159,0.0799929869,0.2600461889
3565,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1016793886,0.4414018888,0.0209419979,0.3255202748,0.0917385943,0.0187178556
23,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.202661472,0.1427733784,0.0411654824,0.271060649,0.0824939494,0.2598450689
1914,?,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.1754844666,0.2118766109,0.0,0.1533842167,0.3309989679,0.128255738
4336,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.155661082,0.1530864524,0.0735371684,0.1679300449,0.3153080076,0.1344772448
5071,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1759205151,0.2703369365,0.1026820362,0.2910379835,0.1028188847,0.057203644
926,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2246142775,0.0778449691,0.03249884,0.2082088088,0.2031066964,0.2537264081
5054,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1256016155,0.3660215151,0.0589805294,0.2378445373,0.1296286223,0.0819231804
2221,?,NEU,DISAGREEMENT,NONIRONIC,94,OBJECTIVE,0.1874859994,0.2897403491,0.0289975908,0.3463572088,0.1110868462,0.0363320057
5091,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1554583859,0.2474133285,0.042867982,0.2907811016,0.1088452651,0.1546339369
2231,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1347777026,0.1758427645,0.1013746822,0.1646750515,0.3241622587,0.0991675405
2528,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1211596339,0.1487481595,0.0622406254,0.2931444459,0.2158818513,0.158825284
1962,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.1721554592,0.0801880887,0.0511109241,0.0583929879,0.3857783337,0.2523742065
2503,?,P,AGREEMENT,NONIRONIC,97,SUBJECTIVE,0.1211311913,0.0468948011,0.0965401632,0.0634689908,0.4338686836,0.23809617
89,?,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1558267472,0.3143658068,0.0331656446,0.1812061915,0.2024751314,0.1129604785
3402,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1652790928,0.1194020026,0.149130705,0.0689395299,0.3300308919,0.1672177778
4536,?,NEU,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.2141342009,0.1572136593,0.1126287966,0.2130413337,0.1702147141,0.1327672954
5013,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1206579862,0.30555582,0.0349312267,0.3323492225,0.1111038185,0.095401926
4136,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1237005449,0.3375288007,0.0267712349,0.2785060202,0.1389586363,0.094534763
4971,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1924539843,0.1564349037,0.0537741889,0.1310720245,0.1111839926,0.355080906
1098,?,N,DISAGREEMENT,NONIRONIC,92,SUBJECTIVE,0.1831214019,0.1852033206,0.0349800151,0.1455613826,0.2477387758,0.203395104
2575,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1686247792,0.3970799525,0.0923866112,0.1713784912,0.1123923817,0.0581377842
1365,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1302376524,0.3214363211,0.0349862298,0.1846395309,0.2036351084,0.1250651575
3472,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1809142509,0.2682047698,0.0169219674,0.4002811248,0.0663204787,0.0673574083
1451,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1847488378,0.2270383019,0.0,0.3105646635,0.1682968027,0.1093513941
4858,?,N,DISAGREEMENT,NONIRONIC,83,SUBJECTIVE,0.0234802391,0.7453897072,0.0093798607,0.1466790111,0.0631380353,0.0119331465
958,?,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1166348415,0.1741620385,0.0,0.1836900873,0.4110709011,0.1144421315
1350,?,N,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.142184391,0.2098592724,0.0274380422,0.1237573496,0.3923270334,0.1044339115
4334,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1267453058,0.3724687955,0.0243613487,0.2535996626,0.1561204741,0.0667044133
932,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1255116822,0.4307739822,0.0373348791,0.2450349225,0.1185617227,0.0427828113
816,?,N,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1988241316,0.1110660631,0.0491765679,0.1064566027,0.3376436045,0.1968330303
4128,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.182967309,0.2527011681,0.0916757222,0.1963826986,0.1367812627,0.1394918393
4392,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1043221036,0.2079547491,0.0,0.2356417063,0.3131375639,0.1389438772
4942,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.0846070974,0.2873285179,0.0517182416,0.3569900378,0.1552354499,0.0641206555
4223,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.221111596,0.1394679583,0.1007580849,0.1211273223,0.227041342,0.1904936966
358,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1072301985,0.5355657637,0.0219849495,0.1951232608,0.1037278033,0.0363680242
2883,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1678656241,0.1863056638,0.0860187645,0.1323797405,0.2540506975,0.1733795097
3458,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1275907346,0.3889224935,0.0516567483,0.2781610642,0.0942450919,0.0594238675
143,?,NEU,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1239908013,0.1042726766,0.0447130328,0.1098549918,0.4455784512,0.1715900464
4207,?,P,DISAGREEMENT,NONIRONIC,91,OBJECTIVE,0.1691965163,0.1958195203,0.0763025419,0.2180728851,0.2067173838,0.1338911526
1412,?,P,AGREEMENT,NONIRONIC,98,SUBJECTIVE,0.1286471054,0.4228993357,0.0280223571,0.3184067452,0.0679055942,0.0341188625
1431,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.2913877333,0.2251886948,0.0433999903,0.1701197038,0.1232428193,0.1466610585
4252,?,P,DISAGREEMENT,NONIRONIC,91,SUBJECTIVE,0.0833228522,0.4364585739,0.0,0.3412628295,0.1022401279,0.0367156165
2081,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1538617003,0.157756084,0.0,0.2631096603,0.1086836133,0.3165889421
1299,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.2232736969,0.1828771834,0.0350687418,0.1762220905,0.1527563139,0.2298019735
1266,?,NONE,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1981113906,0.1537089485,0.0838891653,0.1378727157,0.2227539412,0.2036638387
4843,?,P,DISAGREEMENT,NONIRONIC,94,SUBJECTIVE,0.1958873514,0.1799879033,0.025911798,0.1347766315,0.297428279,0.1660080367
3434,?,P,DISAGREEMENT,NONIRONIC,86,SUBJECTIVE,0.1305175259,0.4030184733,0.0343678967,0.2389472309,0.14213475,0.0510141232
2038,?,P,AGREEMENT,NONIRONIC,100,OBJECTIVE,0.1686614702,0.2465714713,0.0,0.1816315023,0.3175048192,0.085630737
1475,?,P,AGREEMENT,NONIRONIC,100,SUBJECTIVE,0.1978030739,0.1286751614,0.04752794,0.1098478271,0.359780566,0.1563654317
